Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Timestamp,Is_Land
27.0,-99.0,3,236.99,0,1.5,103,1.71,9.74,36.89,1.46,2025-03-07 03:53:15,True
27.0,-82.5,3,240.33,0,0.27,103,0.43,1.79,4.48,1.11,2025-03-07 03:53:15,True
27.0,-100.5,3,250.34,0,1.54,107.29,1.18,14.24,40.11,1.5,2025-03-07 03:53:15,True
27.0,-101.5,3,433.92,0,11.65,105.86,15.14,19.71,40.75,5.51,2025-03-07 03:53:15,True
27.0,-98.5,3,240.33,0,2.29,100.14,1.86,7.09,29.49,1.54,2025-03-07 03:53:15,True
27.0,-100.0,3,223.64,0,0.73,100.14,0.26,11.56,42.75,1.25,2025-03-07 03:53:15,True
27.0,-98.0,3,240.33,0,0.83,105.86,0.41,3.99,16.51,1.22,2025-03-07 03:53:15,True
27.0,-81.5,2,257.02,0,2.19,88.69,0.38,2.16,4.21,3.2,2025-03-07 03:53:15,True
27.0,-81.0,2,260.35,0,3.13,94.41,0.54,2.5,4.33,2.98,2025-03-07 03:53:15,True
27.0,-103.0,2,200.27,0,0.42,82.97,0.13,3.73,18.04,0.71,2025-03-07 03:53:15,True
27.0,-80.5,3,257.02,0,3.26,100.14,0.64,2.96,4.43,3.04,2025-03-07 03:53:15,True
27.0,-102.0,3,323.77,0,5.66,100.14,5.19,20.4,41.48,3.1,2025-03-07 03:53:15,True
27.0,-97.5,3,233.65,0,0.3,111.58,0.35,4.73,18.29,0.4,2025-03-07 03:53:15,True
27.0,-101.0,3,253.68,0,1.63,111.58,3.64,14.22,33.09,2.28,2025-03-07 03:53:15,True
27.0,-82.0,2,273.71,0,3.86,84.4,0.3,2.49,4.84,1.73,2025-03-07 03:53:15,True
27.0,-80.0,3,260.35,0,4.24,111.58,0.85,3.49,4.76,2.47,2025-03-07 03:53:15,True
27.0,-78.5,3,240.33,0,0.56,117.3,0.4,2.23,6.54,1.03,2025-03-07 03:53:15,True
27.0,-79.0,3,240.33,0,0.78,117.3,0.48,2.19,5.86,1.11,2025-03-07 03:53:15,True
27.0,-78.0,3,243.66,0,0.41,117.3,0.43,2.53,7.56,1.01,2025-03-07 03:53:16,True
27.5,-112.5,2,223.64,0,0.48,95.84,0.26,2.73,10.98,0.39,2025-03-07 03:53:16,True
27.5,-114.0,3,233.65,0,0.44,101.57,0.35,2,8.18,0,2025-03-07 03:53:16,True
27.0,-77.5,3,243.66,0,0.41,120.16,0.68,2.88,9.47,0.93,2025-03-07 03:53:16,True
27.5,-110.5,2,220.3,0,0.17,78.68,0.07,1.73,5.17,0.3,2025-03-07 03:53:16,True
27.5,-113.0,2,216.96,0,0.33,91.55,0.16,2.58,9.81,0.17,2025-03-07 03:53:16,True
27.5,-110.0,1,303.75,0,12.68,45.06,0.8,1.91,3.74,2.09,2025-03-07 03:53:16,True
27.5,-114.5,2,226.97,0,0.22,97.28,0.21,1.69,6.29,0.07,2025-03-07 03:53:16,True
27.5,-113.5,3,236.99,0,0.43,100.14,0.34,2.55,10.74,0.02,2025-03-07 03:53:16,True
27.5,-112.0,3,226.97,0,0.4,100.14,0.43,2.74,11.1,0.21,2025-03-07 03:53:16,True
27.5,-109.5,2,250.34,0,3.56,61.51,0.38,2.28,5.45,1.36,2025-03-07 03:53:17,True
27.5,-108.5,1,203.61,0,0.19,45.06,0.1,6.63,12.29,2.41,2025-03-07 03:53:17,True
27.5,-109.0,2,220.3,0,0.5,73.67,0.08,5.63,12.47,2.88,2025-03-07 03:53:17,True
27.5,-107.5,2,180.24,0,0.15,91.55,0.04,1.86,2.92,0.18,2025-03-07 03:53:17,True
27.5,-106.5,2,195.27,0,0.09,94.41,0.02,0.7,1.12,0.25,2025-03-07 03:53:17,True
27.5,-105.0,3,196.93,0,0.58,105.86,0.06,1.77,5.28,0.61,2025-03-07 03:53:17,True
27.5,-107.0,2,190.26,0,0.09,91.55,0.02,1.11,1.51,0.1,2025-03-07 03:53:17,True
27.5,-106.0,2,195.27,0,0.15,98.71,0.03,0.74,1.72,0.39,2025-03-07 03:53:17,True
27.5,-105.5,3,196.93,0,0.16,104.43,0.04,1.22,2.94,0.38,2025-03-07 03:53:17,True
27.5,-108.0,2,185.25,0,0.14,90.84,0.08,2.56,4.36,0.39,2025-03-07 03:53:17,True
27.5,-104.5,3,193.6,0,0.32,107.29,0.06,1.95,5.81,0.54,2025-03-07 03:53:18,True
27.5,-103.0,2,223.64,0,0.54,94.41,0.72,6.91,19.61,1.6,2025-03-07 03:53:18,True
27.5,-103.5,3,198.6,0,0.25,105.86,0.04,3.43,17.24,0.67,2025-03-07 03:53:18,True
27.5,-104.0,3,191.93,0,0.23,104.43,0.04,3.24,16,0.54,2025-03-07 03:53:18,True
27.5,-101.5,2,247,0,1.24,89.41,0.72,14.38,34.42,4.18,2025-03-07 03:53:18,True
27.5,-101.0,3,233.65,0,0.85,105.86,0.79,13.04,43.13,1.44,2025-03-07 03:53:18,True
27.5,-99.5,3,243.66,0,2.01,104.43,1.7,10.8,40.14,1.63,2025-03-07 03:53:18,True
27.5,-100.0,3,230.31,0,1.27,101.57,0.91,12.01,43.84,1.39,2025-03-07 03:53:18,True
27.5,-102.0,3,257.02,0,0.8,101.57,1.97,14.96,33.39,2.95,2025-03-07 03:53:18,True
27.5,-100.5,3,223.64,0,0.7,100.14,0.32,12.12,46.34,1.28,2025-03-07 03:53:18,True
27.5,-102.5,2,200.27,0,0.54,79.39,0.39,4.25,11.19,2.57,2025-03-07 03:53:18,True
27.5,-98.5,3,236.99,0,1.13,101.57,0.41,4.74,20.38,1.44,2025-03-07 03:53:18,True
27.5,-99.0,3,236.99,0,1.71,101.57,1.24,7.34,30.13,1.76,2025-03-07 03:53:18,True
27.5,-98.0,3,236.99,0,0.46,111.58,0.34,4.92,16.85,0.91,2025-03-07 03:53:18,True
27.5,-97.5,3,233.65,0,0.36,118.73,0.44,6.04,19.86,0.54,2025-03-07 03:53:18,True
27.5,-82.5,2,253.68,0,3.09,97.28,0.92,2.11,4.94,1.27,2025-03-07 03:53:18,True
27.5,-81.5,2,273.71,0,6.43,82.97,0.85,3.08,4.87,2.82,2025-03-07 03:53:18,True
27.5,-82.0,2,267.03,0,6.43,84.4,0.64,2.43,4.69,2.15,2025-03-07 03:53:18,True
27.5,-81.0,2,267.03,0,4.41,86.55,0.78,2.44,3.67,3.23,2025-03-07 03:53:18,True
27.5,-80.5,2,260.35,0,3.09,89.41,0.6,2.38,3.31,2.69,2025-03-07 03:53:18,True
28.0,-115.0,3,233.65,0,0.23,105.86,0.25,1.63,6.85,0,2025-03-07 03:53:19,True
28.0,-114.0,3,233.65,0,0.44,100.14,0.29,1.78,6.91,0.01,2025-03-07 03:53:19,True
28.0,-113.5,2,233.65,0,0.26,98.71,0.19,2.08,7.68,0.05,2025-03-07 03:53:19,True
28.0,-115.5,3,230.31,0,0.44,104.43,0.37,1.84,8.1,0,2025-03-07 03:53:19,True
28.0,-109.0,2,200.27,0,0.31,79.39,0.05,4.77,10.91,1.85,2025-03-07 03:54:20,True
28.0,-106.5,2,185.25,0,0.1,83.69,0.01,0.6,0.94,0.22,2025-03-07 03:54:20,True
28.0,-113.0,2,223.64,0,0.21,95.84,0.13,1.92,6.79,0.08,2025-03-07 03:54:20,True
28.0,-105.5,2,191.93,0,0.15,88.69,0.03,0.62,2.27,0.44,2025-03-07 03:54:20,True
28.0,-108.5,2,205.28,0,0.23,64.37,0.13,5.23,10.77,1.9,2025-03-07 03:54:20,True
28.0,-106.0,2,188.59,0,0.15,85.83,0.01,0.5,1.42,0.31,2025-03-07 03:54:20,True
28.0,-107.0,2,181.91,0,0.09,83.69,0.01,0.81,1,0.07,2025-03-07 03:54:20,True
28.0,-111.5,3,230.31,0,0.26,107.29,0.14,2.73,10.83,0.08,2025-03-07 03:54:20,True
28.0,-109.5,2,226.97,0,1.26,73.67,0.11,2.28,6.03,4.88,2025-03-07 03:54:20,True
28.0,-104.0,3,198.6,0,0.31,101.57,0.24,4.5,25.3,0.52,2025-03-07 03:54:20,True
28.0,-111.0,2,233.65,0,0.96,91.55,0.13,2.18,7.14,0.23,2025-03-07 03:54:20,True
28.0,-107.5,2,178.58,0,0.22,87.98,0.03,1.24,1.72,0.11,2025-03-07 03:54:20,True
28.0,-110.0,2,216.96,0,0.53,60.8,0.18,1.07,3.05,1.77,2025-03-07 03:54:20,True
28.0,-104.5,2,193.6,0,0.44,92.98,0.61,2.09,9.6,0.55,2025-03-07 03:54:20,True
28.0,-102.5,2,213.62,0,0.64,94.41,0.75,5.47,14.66,1.58,2025-03-07 03:54:20,True
28.0,-105.0,2,193.6,0,0.46,90.12,0.6,0.98,3.27,0.41,2025-03-07 03:54:20,True
28.0,-103.5,3,200.27,0,0.3,105.86,0.12,5.49,32.1,0.63,2025-03-07 03:54:20,True
28.0,-110.5,2,250.34,0,3.64,80.11,1.57,1.81,5.52,0.6,2025-03-07 03:54:20,True
28.0,-103.0,2,201.94,0,0.38,98.71,0.19,4.05,17.73,1.11,2025-03-07 03:54:20,True
28.0,-108.0,3,190.26,0,0.08,104.43,0.06,1.71,3.3,0.24,2025-03-07 03:54:20,True
28.0,-101.0,3,223.64,0,0.65,101.57,0.42,12.04,44.82,1.38,2025-03-07 03:54:21,True
28.0,-100.0,3,236.99,0,1.29,105.86,1.36,11.63,43.19,1.82,2025-03-07 03:54:21,True
28.0,-102.0,2,270.37,0,1.2,95.84,1.49,17.91,34.92,3.8,2025-03-07 03:54:21,True
28.0,-99.0,3,233.65,0,1.07,103,0.5,5.54,23.45,1.74,2025-03-07 03:54:21,True
28.0,-100.5,3,223.64,0,0.76,100.14,0.45,12.35,46.41,1.36,2025-03-07 03:54:21,True
28.0,-101.5,2,253.68,0,2.51,90.84,0.94,13.86,34.41,2.88,2025-03-07 03:54:21,True
28.0,-99.5,3,233.65,0,1.32,107.29,1.64,9.71,37.51,1.95,2025-03-07 03:54:21,True
28.0,-97.5,3,236.99,0,2.64,118.73,1.76,6.87,20.59,0.62,2025-03-07 03:54:21,True
28.0,-97.0,3,230.31,0,0.41,117.3,0.49,6.02,21.86,0.28,2025-03-07 03:54:21,True
28.0,-82.0,2,287.06,0,7.71,81.54,0.6,3.28,5.33,1.84,2025-03-07 03:54:21,True
28.0,-80.5,2,263.69,0,2.91,90.84,0.45,2.39,3.34,2.69,2025-03-07 03:54:21,True
28.0,-98.0,3,236.99,0,0.5,117.3,0.4,6.02,18.16,0.9,2025-03-07 03:54:21,True
28.0,-98.5,3,233.65,0,0.62,105.86,0.33,4.68,16.37,1.3,2025-03-07 03:54:21,True
28.0,-83.0,3,240.33,0,0.29,107.29,0.43,1.74,4.3,1.03,2025-03-07 03:54:21,True
28.0,-81.5,2,267.03,0,3.56,91.55,0.49,2.58,4.06,2.09,2025-03-07 03:54:21,True
28.0,-81.0,2,257.02,0,2.19,90.84,0.37,2.12,3.19,2.95,2025-03-07 03:54:21,True
28.0,-82.5,2,273.71,0,6,92.98,0.81,2.85,5.58,1.22,2025-03-07 03:54:21,True
28.5,-113.5,2,213.62,0,0.24,90.84,0.11,1.14,3.72,0.01,2025-03-07 03:54:21,True
28.5,-115.5,3,236.99,0,0.31,108.72,0.29,1.64,6.86,0,2025-03-07 03:54:21,True
28.5,-114.0,3,230.31,0,0.53,100.14,0.16,1.41,5.11,0.02,2025-03-07 03:54:21,True
28.5,-109.0,2,210.29,0,0.79,92.98,0.1,4.95,11,1.55,2025-03-07 03:54:22,True
28.5,-113.0,3,240.33,0,0.27,104.43,0.13,1.7,5.96,0.01,2025-03-07 03:54:22,True
28.5,-112.5,2,233.65,0,0.21,80.11,0.05,2.45,6.36,0.05,2025-03-07 03:54:22,True
28.5,-105.0,2,190.26,0,0.25,87.26,0.03,0.87,4.74,0.46,2025-03-07 03:54:22,True
28.5,-108.0,3,188.59,0,0.08,105.86,0.04,1.69,3.42,0.35,2025-03-07 03:54:22,True
28.5,-110.0,2,213.62,0,0.77,68.67,1.51,1.29,3.24,1.25,2025-03-07 03:54:22,True
28.5,-109.5,2,233.65,0,1.8,81.54,0.25,4.32,9.54,2.41,2025-03-07 03:54:22,True
28.5,-106.5,2,191.93,0,0.33,80.82,0.05,0.7,1.15,0.2,2025-03-07 03:54:22,True
28.5,-107.5,2,181.91,0,0.13,94.41,0.02,0.87,1.42,0.2,2025-03-07 03:54:22,True
28.5,-105.5,2,193.6,0,0.47,82.97,0.14,0.5,2.07,0.33,2025-03-07 03:54:22,True
28.5,-111.0,2,230.31,0,1.33,88.69,0.05,1.84,6.19,0.64,2025-03-07 03:54:22,True
28.5,-110.5,2,216.96,0,1.18,76.53,0.69,1.89,5.76,1.43,2025-03-07 03:54:22,True
28.5,-107.0,2,183.58,0,0.3,80.11,0.02,0.96,1.46,0.18,2025-03-07 03:54:22,True
28.5,-106.0,2,200.27,0,1.19,79.39,0.31,0.51,1.43,0.27,2025-03-07 03:54:22,True
28.5,-111.5,2,220.3,0,0.38,79.39,0.05,2.19,6.79,1.01,2025-03-07 03:54:22,True
28.5,-108.5,2,201.94,0,0.39,91.55,0.09,5.69,10.95,1.33,2025-03-07 03:54:22,True
28.5,-104.5,2,186.92,0,0.28,85.83,0.06,3.14,20.87,0.55,2025-03-07 03:54:22,True
28.5,-104.0,2,185.25,0,0.3,84.4,0.11,4.79,30.22,0.47,2025-03-07 03:54:22,True
28.5,-103.5,2,185.25,0,0.3,85.83,0.18,4.79,27.9,0.52,2025-03-07 03:54:22,True
28.5,-103.0,3,206.95,0,0.36,105.86,0.44,4.63,25.39,0.82,2025-03-07 03:54:22,True
28.5,-102.5,2,211.95,0,0.51,94.41,0.84,5.49,14.71,2.03,2025-03-07 03:54:24,True
28.5,-102.0,2,247,0,1.89,90.12,0.71,12.66,28.52,2.53,2025-03-07 03:54:24,True
28.5,-101.5,3,230.31,0,0.84,104.43,0.77,12.21,35.44,1.55,2025-03-07 03:54:24,True
28.5,-99.0,3,240.33,0,0.66,113.01,0.35,5.81,15.6,1.55,2025-03-07 03:54:24,True
28.5,-100.0,3,230.31,0,0.9,114.44,1.39,9.28,34.94,1.9,2025-03-07 03:54:24,True
28.5,-99.5,3,233.65,0,0.93,110.15,0.6,6.71,24.7,1.82,2025-03-07 03:54:24,True
28.5,-98.5,3,236.99,0,0.59,117.3,0.46,6.31,16.86,1.39,2025-03-07 03:54:24,True
28.5,-101.0,2,223.64,0,3.3,98.71,5.54,11.61,43.69,1.27,2025-03-07 03:54:24,True
28.5,-100.5,3,233.65,0,1.11,108.72,0.83,11.39,40.85,1.65,2025-03-07 03:54:24,True
28.5,-97.0,3,226.97,0,0.5,110.15,0.43,4.81,15.86,0.63,2025-03-07 03:54:24,True
28.5,-81.0,2,277.04,0,7.11,85.12,1.33,2.94,4.02,2.28,2025-03-07 03:54:24,True
28.5,-98.0,3,236.99,0,1.44,117.3,0.94,6.73,19.03,1,2025-03-07 03:54:24,True
28.5,-96.0,3,226.97,0,0.34,113.01,0.51,4.11,13.58,0.35,2025-03-07 03:54:24,True
28.5,-96.5,3,230.31,0,0.52,114.44,0.59,4.82,15.22,0.4,2025-03-07 03:54:24,True
28.5,-97.5,3,226.97,0,1.26,111.58,0.51,5.9,18.89,1,2025-03-07 03:54:24,True
28.5,-82.5,3,243.66,0,0.65,100.14,0.42,2.31,3.64,1.25,2025-03-07 03:54:24,True
28.5,-82.0,2,260.35,0,2.4,87.98,0.28,2.68,3.62,1.52,2025-03-07 03:54:24,True
28.5,-81.5,2,260.35,0,2.87,92.98,0.65,2.53,3.37,1.68,2025-03-07 03:54:24,True
28.5,-80.5,2,273.71,0,6,87.98,1.15,2.71,3.6,1.96,2025-03-07 03:54:24,True
29.0,-118.5,3,236.99,0,0.2,107.29,0.19,1.48,6.26,0,2025-03-07 03:54:24,True
29.0,-114.5,3,233.65,0,0.19,110.15,0.18,1.39,4.83,0,2025-03-07 03:54:25,True
29.0,-114.0,3,223.64,0,0.3,101.57,0.13,1.33,4.86,0.01,2025-03-07 03:54:25,True
29.0,-113.5,3,226.97,0,0.36,100.14,0.13,1.33,4.78,0.01,2025-03-07 03:54:25,True
29.0,-112.5,3,240.33,0,0.3,104.43,0.18,1.97,6.52,0.01,2025-03-07 03:54:25,True
29.0,-113.0,3,243.66,0,0.29,105.86,0.16,1.68,5.66,0,2025-03-07 03:54:25,True
29.0,-111.5,2,230.31,0,1.8,70.81,0.06,2.18,8.7,1.44,2025-03-07 03:54:25,True
29.0,-111.0,2,233.65,0,2.4,82.97,0.38,2.07,7,0.99,2025-03-07 03:54:25,True
29.0,-110.5,2,223.64,0,1.74,76.53,1.54,2.63,8.13,1.25,2025-03-07 03:54:25,True
29.0,-112.0,2,230.31,0,0.91,76.53,0.08,2.1,7.02,3.8,2025-03-07 03:54:25,True
29.0,-101.5,3,226.97,0,0.63,101.57,0.54,12.02,33.69,1.54,2025-03-07 03:55:26,True
29.0,-104.0,2,198.6,0,0.63,84.4,0.19,2.05,11.51,0.38,2025-03-07 03:55:26,True
29.0,-107.5,3,185.25,0,0.13,104.43,0.02,1.03,1.92,0.28,2025-03-07 03:55:26,True
29.0,-107.0,2,178.58,0,0.2,89.41,0.02,0.59,1,0.34,2025-03-07 03:55:26,True
29.0,-103.5,2,203.61,0,0.54,82.97,0.19,2.64,14.43,0.38,2025-03-07 03:55:26,True
29.0,-106.5,2,185.25,0,0.32,87.26,0.02,0.81,1.24,0.27,2025-03-07 03:55:26,True
29.0,-104.5,2,203.61,0,0.77,87.26,0.25,0.91,4.28,0.39,2025-03-07 03:55:26,True
29.0,-105.5,2,201.94,0,1,84.4,0.31,0.64,2.33,0.36,2025-03-07 03:55:26,True
29.0,-109.0,3,223.64,0,0.58,103,0.12,4.75,9.46,1.2,2025-03-07 03:55:26,True
29.0,-108.0,3,193.6,0,0.13,110.15,0.04,2.75,4.89,0.44,2025-03-07 03:55:26,True
29.0,-101.0,3,226.97,0,1.39,104.43,2.15,11.27,41.22,1.39,2025-03-07 03:55:26,True
29.0,-109.5,2,223.64,0,1.56,87.26,0.55,4.85,10.59,2.03,2025-03-07 03:55:26,True
29.0,-103.0,2,205.28,0,0.44,89.41,0.25,3.06,14.74,1.49,2025-03-07 03:55:26,True
29.0,-102.0,2,236.99,0,0.78,97.28,0.71,12.05,28.4,2.12,2025-03-07 03:55:26,True
29.0,-102.5,2,216.96,0,1.34,90.84,0.78,5.5,14.58,1.96,2025-03-07 03:55:26,True
29.0,-105.0,2,205.28,0,0.99,86.55,0.37,0.81,3.66,0.44,2025-03-07 03:55:26,True
29.0,-110.0,2,208.62,0,0.62,72.96,2.09,1.29,3.06,0.84,2025-03-07 03:55:26,True
29.0,-106.0,2,198.6,0,0.44,87.26,0.05,0.64,1.54,0.26,2025-03-07 03:55:26,True
29.0,-100.5,3,233.65,0,1.07,114.44,1.03,10.38,36.28,1.9,2025-03-07 03:55:26,True
29.0,-108.5,2,195.27,0,0.36,94.41,0.05,3.15,6.14,1.79,2025-03-07 03:55:26,True
29.0,-99.5,3,240.33,0,0.88,110.15,0.4,5.95,15.39,2.03,2025-03-07 03:55:27,True
29.0,-97.5,3,223.64,0,0.6,108.72,0.38,4.86,15.65,1.22,2025-03-07 03:55:27,True
29.0,-91.0,3,240.33,0,0.43,121.59,1.13,4.13,5.54,1.41,2025-03-07 03:55:27,True
29.0,-96.5,3,230.31,0,0.81,107.29,0.51,4.46,12.1,0.82,2025-03-07 03:55:27,True
29.0,-100.0,3,236.99,0,0.92,111.58,0.6,6.97,22.91,2.22,2025-03-07 03:55:27,True
29.0,-95.5,3,230.31,0,0.75,108.72,0.51,3.1,9.24,0.69,2025-03-07 03:55:27,True
29.0,-90.5,3,236.99,0,0.38,118.73,0.88,3.02,3.93,1.36,2025-03-07 03:55:27,True
29.0,-83.0,3,250.34,0,0.45,110.15,0.57,2.56,3.26,1.57,2025-03-07 03:55:27,True
29.0,-96.0,3,226.97,0,0.89,104.43,0.44,3.31,9.73,0.95,2025-03-07 03:55:27,True
29.0,-98.0,3,230.31,0,1.21,111.58,0.63,5.79,17.71,1.22,2025-03-07 03:55:27,True
29.0,-89.5,3,240.33,0,0.42,110.15,0.49,1.39,1.78,1.16,2025-03-07 03:55:27,True
29.0,-89.0,3,236.99,0,0.43,108.72,0.5,1.27,1.67,1.17,2025-03-07 03:55:27,True
29.0,-95.0,3,226.97,0,0.3,113.01,0.61,3.43,10.51,0.68,2025-03-07 03:55:27,True
29.0,-90.0,3,233.65,0,0.25,114.44,0.31,1.26,1.7,0.97,2025-03-07 03:55:27,True
29.0,-82.5,3,253.68,0,1.01,101.57,0.47,2.86,3.48,0.98,2025-03-07 03:55:27,True
29.0,-97.0,3,230.31,0,0.96,108.72,0.52,4.71,13.19,0.91,2025-03-07 03:55:27,True
29.0,-99.0,3,233.65,0,0.72,115.87,0.56,6.25,15.82,1.47,2025-03-07 03:55:27,True
29.0,-98.5,3,236.99,0,1.69,115.87,2.71,6.43,16.92,1.36,2025-03-07 03:55:27,True
29.0,-82.0,2,273.71,0,2.83,90.12,0.41,3.16,3.79,2.41,2025-03-07 03:55:27,True
29.0,-81.5,2,263.69,0,2.08,90.84,0.44,2.77,3.32,2.09,2025-03-07 03:55:27,True
29.0,-81.0,2,267.03,0,3.09,85.83,0.58,2.66,3.42,2,2025-03-07 03:55:28,True
29.5,-112.5,2,226.97,0,0.34,97.28,0.2,1.83,6.25,0,2025-03-07 03:55:28,True
29.5,-115.0,3,230.31,0,0.23,107.29,0.14,1.42,4.99,0.02,2025-03-07 03:55:28,True
29.5,-108.0,3,178.58,0,0.31,101.57,0.04,2.66,4.98,0.51,2025-03-07 03:55:28,True
29.5,-110.0,2,220.3,0,1.27,80.82,0.93,2.46,7,1.44,2025-03-07 03:55:28,True
29.5,-110.5,2,208.62,0,0.39,81.54,0.05,2.14,7.42,1.2,2025-03-07 03:55:28,True
29.5,-107.5,3,183.58,0,0.32,105.86,0.03,2.57,4.04,0.42,2025-03-07 03:55:28,True
29.5,-114.5,3,220.3,0,0.36,104.43,0.13,1.46,5.06,0.02,2025-03-07 03:55:28,True
29.5,-112.0,3,230.31,0,0.36,104.43,0.12,1.96,7.27,0.23,2025-03-07 03:55:28,True
29.5,-109.0,3,213.62,0,0.41,100.14,0.09,3.83,7.78,2.19,2025-03-07 03:55:28,True
29.5,-111.0,2,213.62,0,0.32,86.55,0.04,2.01,8.9,1.11,2025-03-07 03:55:28,True
29.5,-113.0,2,230.31,0,0.34,98.71,0.16,1.69,6.15,0.01,2025-03-07 03:55:28,True
29.5,-114.0,3,230.31,0,0.3,107.29,0.12,1.41,5.37,0.02,2025-03-07 03:55:28,True
29.5,-115.5,3,236.99,0,0.23,113.01,0.2,1.3,4.71,0,2025-03-07 03:55:28,True
29.5,-113.5,3,230.31,0,0.31,103,0.12,1.33,5.03,0.02,2025-03-07 03:55:28,True
29.5,-109.5,2,208.62,0,0.38,92.98,1.83,2.71,5.65,0.89,2025-03-07 03:55:28,True
29.5,-108.5,3,200.27,0,0.19,105.86,0.06,3.1,6.17,0.88,2025-03-07 03:55:28,True
29.5,-107.0,3,190.26,0,0.15,110.15,0.02,0.87,1.81,0.36,2025-03-07 03:55:28,True
29.5,-111.5,3,220.3,0,0.31,103,0.07,1.63,5.92,0.55,2025-03-07 03:55:28,True
29.5,-106.5,3,190.26,0,0.15,104.43,0.02,0.69,1.54,0.35,2025-03-07 03:55:28,True
29.5,-106.0,3,198.6,0,0.28,103,0.04,0.84,2.69,0.38,2025-03-07 03:55:29,True
29.5,-104.5,2,205.28,0,0.49,90.84,0.03,2.13,12.64,0.46,2025-03-07 03:55:29,True
29.5,-104.0,2,198.6,0,0.29,77.25,0.03,1.88,10.4,0.28,2025-03-07 03:55:30,True
29.5,-99.5,3,230.31,0,0.68,113.01,0.71,5.57,13.85,1.71,2025-03-07 03:55:30,True
29.5,-102.0,3,240.33,0,0.69,100.14,0.91,11.2,26.39,2.44,2025-03-07 03:55:30,True
29.5,-100.5,3,230.31,0,0.76,117.3,0.89,8.94,28.9,2.09,2025-03-07 03:55:30,True
29.5,-100.0,3,230.31,0,0.78,107.29,0.51,5.67,13.97,2.06,2025-03-07 03:55:30,True
29.5,-99.0,3,233.65,0,1.69,113.01,2.21,6.13,16,1.52,2025-03-07 03:55:30,True
29.5,-98.0,3,226.97,0,1.16,107.29,0.38,4.43,13.62,1.92,2025-03-07 03:55:30,True
29.5,-97.0,3,230.31,0,0.87,105.86,0.5,4.41,10.52,1.54,2025-03-07 03:55:30,True
29.5,-105.5,2,203.61,0,0.32,98.71,0.04,1.25,5.52,0.49,2025-03-07 03:55:30,True
29.5,-102.5,2,220.3,0,0.99,79.39,0.54,6.79,17.95,5.13,2025-03-07 03:55:30,True
29.5,-97.5,3,226.97,0,0.87,107.29,0.45,4.37,12.09,3.86,2025-03-07 03:55:30,True
29.5,-98.5,3,247,0,5.48,108.72,2.24,6.06,16.68,1.54,2025-03-07 03:55:30,True
29.5,-103.5,2,200.27,0,0.27,74.39,0.04,3.33,20.34,0.27,2025-03-07 03:55:30,True
29.5,-101.0,3,240.33,0,1.04,117.3,0.92,11.54,38.14,2.03,2025-03-07 03:55:30,True
29.5,-105.0,2,203.61,0,0.41,94.41,0.02,1.78,9.72,0.54,2025-03-07 03:55:30,True
29.5,-101.5,3,230.31,0,1.36,103,3.1,12.26,37.17,1.47,2025-03-07 03:55:30,True
29.5,-103.0,2,216.96,0,1.07,72.96,0.19,4.72,19.78,2.82,2025-03-07 03:55:30,True
29.5,-96.5,3,233.65,0,1,103,0.34,3.32,7.75,1.5,2025-03-07 03:55:30,True
29.5,-96.0,3,236.99,0,2.61,100.14,0.86,2.8,6.54,1.3,2025-03-07 03:55:31,True
29.5,-95.5,3,243.66,0,5.18,100.14,3.04,3.13,7.14,1.2,2025-03-07 03:55:31,True
29.5,-94.0,3,233.65,0,0.42,111.58,0.83,2.63,5.13,0.93,2025-03-07 03:55:31,True
29.5,-92.0,3,236.99,0,0.41,118.73,1.03,3.11,3.8,1.2,2025-03-07 03:55:31,True
29.5,-83.5,3,243.66,0,0.85,107.29,0.48,1.73,2.23,2.12,2025-03-07 03:55:31,True
29.5,-94.5,3,233.65,0,0.62,108.72,0.82,3.02,6.44,0.84,2025-03-07 03:55:31,True
29.5,-82.0,2,270.37,0,2.79,86.55,0.42,2.89,3.57,2.5,2025-03-07 03:55:31,True
29.5,-90.0,3,243.66,0,1.86,113.01,1.59,4.35,5.17,1.44,2025-03-07 03:55:31,True
29.5,-90.5,3,260.35,0,1.97,108.72,0.87,5.87,6.7,1.08,2025-03-07 03:55:31,True
29.5,-91.0,3,243.66,0,1.19,105.86,0.78,5.14,5.86,0.78,2025-03-07 03:55:31,True
29.5,-83.0,2,257.02,0,1.33,88.69,0.25,2.52,3.41,1.39,2025-03-07 03:55:31,True
29.5,-81.5,2,270.37,0,2.96,86.55,0.73,2.71,3.35,2.19,2025-03-07 03:55:31,True
29.5,-91.5,3,243.66,0,0.56,124.45,1.42,4.79,5.48,1.25,2025-03-07 03:55:31,True
29.5,-85.0,3,250.34,0,0.76,110.15,0.84,2.39,3.03,1.27,2025-03-07 03:55:31,True
29.5,-82.5,2,263.69,0,1.69,85.83,0.2,2.86,3.71,2.53,2025-03-07 03:55:31,True
29.5,-89.5,3,243.66,0,0.93,108.72,0.56,2.28,2.77,1.52,2025-03-07 03:55:31,True
29.5,-92.5,3,233.65,0,0.39,111.58,0.66,2.05,2.78,1.05,2025-03-07 03:55:31,True
29.5,-95.0,3,233.65,0,3,107.29,2.3,3.14,7.38,0.78,2025-03-07 03:55:31,True
29.5,-81.0,2,267.03,0,3.04,94.41,1.73,2.68,3.45,2.15,2025-03-07 03:55:31,True
